PLAYER	OPPONENT	WINS	LOSSES	DRAWS	TRAINING_LOSS
NeuralMoveInstructionBot	stockfish	0	100	0	0.013098531092206636
NeuralMoveInstructionBot	stockfish	0	100	0	0.012329731835052371
NeuralMoveInstructionBot	stockfish	0	100	0	0.012767614796757698
NeuralMoveInstructionBot	stockfish	0	100	0	0.014032098775108656
NeuralMoveInstructionBot	stockfish	0	100	0	0.013874701224267483
NeuralMoveInstructionBot	stockfish	0	100	0	0.012658691344161829
NeuralMoveInstructionBot	stockfish	0	100	0	0.011628026142716408
NeuralMoveInstructionBot	stockfish	0	100	0	0.012253218796104193
NeuralMoveInstructionBot	stockfish	0	100	0	0.015142232179641724
NeuralMoveInstructionBot	stockfish	0	100	0	0.013244940666481853
NeuralMoveInstructionBot	stockfish	0	100	0	0.01267680199816823
NeuralMoveInstructionBot	stockfish	0	100	0	0.01199682429432869
NeuralMoveInstructionBot	stockfish	0	100	0	0.012773813679814339
NeuralMoveInstructionBot	stockfish	0	100	0	0.014357462525367737
NeuralMoveInstructionBot	stockfish	0	100	0	0.01340217733134826
NeuralMoveInstructionBot	stockfish	0	100	0	0.012427214222649733
NeuralMoveInstructionBot	stockfish	0	100	0	0.011479735607281327
NeuralMoveInstructionBot	stockfish	0	100	0	0.01147900614887476
NeuralMoveInstructionBot	stockfish	0	100	0	0.011484914226457477
NeuralMoveInstructionBot	stockfish	0	100	0	0.011997546379764875
NeuralMoveInstructionBot	stockfish	0	100	0	0.011176141677424312
NeuralMoveInstructionBot	stockfish	0	100	0	0.011961875250563025
NeuralMoveInstructionBot	stockfish	0	100	0	0.012462551705539227
NeuralMoveInstructionBot	stockfish	0	100	0	0.013060361457367739
NeuralMoveInstructionBot	stockfish	0	100	0	0.012819571110109488
NeuralMoveInstructionBot	stockfish	0	100	0	0.013177301734685898
NeuralMoveInstructionBot	stockfish	0	100	0	0.011140497401356697
NeuralMoveInstructionBot	stockfish	0	100	0	0.012660820658008257
NeuralMoveInstructionBot	stockfish	0	100	0	0.010918937157839537
NeuralMoveInstructionBot	stockfish	0	100	0	0.011990641243755817
NeuralMoveInstructionBot	stockfish	0	100	0	0.014265952010949453
NeuralMoveInstructionBot	stockfish	0	100	0	0.016982310141126316
NeuralMoveInstructionBot	stockfish	0	100	0	0.01253911736421287
NeuralMoveInstructionBot	stockfish	0	100	0	0.012366915432115396
NeuralMoveInstructionBot	stockfish	0	100	0	0.01128888688981533
NeuralMoveInstructionBot	stockfish	0	100	0	0.011955808149650693
NeuralMoveInstructionBot	stockfish	0	100	0	0.01107012014836073
NeuralMoveInstructionBot	stockfish	0	100	0	0.011079409392550588
NeuralMoveInstructionBot	stockfish	0	100	0	0.00988574035000056
NeuralMoveInstructionBot	stockfish	0	100	0	0.011362853460013866
NeuralMoveInstructionBot	stockfish	0	100	0	0.010953807970508933
NeuralMoveInstructionBot	stockfish	0	100	0	0.010533137246966362
NeuralMoveInstructionBot	stockfish	0	100	0	0.011459055977563063
NeuralMoveInstructionBot	stockfish	0	100	0	0.012091871351003647
NeuralMoveInstructionBot	stockfish	0	100	0	0.012710356153547764
NeuralMoveInstructionBot	stockfish	0	100	0	0.011217561666853726
NeuralMoveInstructionBot	stockfish	0	100	0	0.010866299038752913
NeuralMoveInstructionBot	stockfish	0	100	0	0.013694127400716146
NeuralMoveInstructionBot	stockfish	0	100	0	0.011633010891576609
NeuralMoveInstructionBot	stockfish	0	100	0	0.011975131928920746
NeuralMoveInstructionBot	stockfish	0	100	0	0.012879369547590613
NeuralMoveInstructionBot	stockfish	0	100	0	0.010656608734279871
NeuralMoveInstructionBot	stockfish	0	100	0	0.01176667446270585
NeuralMoveInstructionBot	stockfish	0	100	0	0.012723675230517983
NeuralMoveInstructionBot	stockfish	0	100	0	0.01162238116376102
NeuralMoveInstructionBot	stockfish	0	100	0	0.011651710839942098
NeuralMoveInstructionBot	stockfish	0	100	0	0.01343285913268725
NeuralMoveInstructionBot	stockfish	0	100	0	0.013300355213383833
NeuralMoveInstructionBot	stockfish	0	100	0	0.014071854141851267
NeuralMoveInstructionBot	stockfish	0	100	0	0.011397352442145348
NeuralMoveInstructionBot	stockfish	0	100	0	0.010752670234069228
NeuralMoveInstructionBot	stockfish	0	100	0	0.011870320575932661
NeuralMoveInstructionBot	stockfish	0	100	0	0.012237607035785913
NeuralMoveInstructionBot	stockfish	0	100	0	0.014309308724477887
NeuralMoveInstructionBot	stockfish	0	100	0	0.012909475713968277
NeuralMoveInstructionBot	stockfish	0	100	0	0.011826222141583761
NeuralMoveInstructionBot	stockfish	0	100	0	0.012679086377223333
NeuralMoveInstructionBot	stockfish	0	100	0	0.012046816758811474
NeuralMoveInstructionBot	stockfish	0	100	0	0.01341539869705836
NeuralMoveInstructionBot	stockfish	0	100	0	0.012365921400487423
NeuralMoveInstructionBot	stockfish	0	100	0	0.012868423014879227
NeuralMoveInstructionBot	stockfish	0	100	0	0.014702090062201023
NeuralMoveInstructionBot	stockfish	0	100	0	0.012088302755728364
NeuralMoveInstructionBot	stockfish	0	100	0	0.011248949216678739
NeuralMoveInstructionBot	stockfish	0	100	0	0.011714859632775187
NeuralMoveInstructionBot	stockfish	0	100	0	0.011940004071220756
NeuralMoveInstructionBot	stockfish	0	100	0	0.011281343409791589
NeuralMoveInstructionBot	stockfish	0	100	0	0.010907258527974287
NeuralMoveInstructionBot	stockfish	0	100	0	0.01055572391487658
NeuralMoveInstructionBot	stockfish	0	100	0	0.010983552473286787
NeuralMoveInstructionBot	stockfish	0	100	0	0.011470900538067022
NeuralMoveInstructionBot	stockfish	0	100	0	0.011699863709509373
NeuralMoveInstructionBot	stockfish	0	100	0	0.011001385981217027
NeuralMoveInstructionBot	stockfish	0	100	0	0.013218024435142675
NeuralMoveInstructionBot	stockfish	0	100	0	0.014002246471742788
NeuralMoveInstructionBot	stockfish	0	100	0	0.010456494987010956
NeuralMoveInstructionBot	stockfish	0	100	0	0.010679294665654501
NeuralMoveInstructionBot	stockfish	0	100	0	0.011308426037430763
NeuralMoveInstructionBot	stockfish	0	100	0	0.011065471451729536
NeuralMoveInstructionBot	stockfish	0	100	0	0.012906969835360846
NeuralMoveInstructionBot	stockfish	0	100	0	0.012685588095337152
NeuralMoveInstructionBot	stockfish	0	100	0	0.01164206163957715
NeuralMoveInstructionBot	stockfish	0	100	0	0.012501163175329566
NeuralMoveInstructionBot	stockfish	0	100	0	0.012662361686428389
NeuralMoveInstructionBot	stockfish	0	100	0	0.011401761944095293
NeuralMoveInstructionBot	stockfish	0	100	0	0.010691311831275621
NeuralMoveInstructionBot	stockfish	0	100	0	0.011638958007097244
NeuralMoveInstructionBot	stockfish	0	100	0	0.010952472686767578
NeuralMoveInstructionBot	stockfish	0	100	0	0.012990476563572884
NeuralMoveInstructionBot	stockfish	0	100	0	0.014052227139472961
NeuralMoveInstructionBot	stockfish	0	100	0	0.012495351334412893
NeuralMoveInstructionBot	stockfish	0	100	0	0.010705484775826335
NeuralMoveInstructionBot	stockfish	0	100	0	0.011426645951966444
NeuralMoveInstructionBot	stockfish	0	100	0	0.010367847979068756
NeuralMoveInstructionBot	stockfish	0	100	0	0.009693097439594567
NeuralMoveInstructionBot	stockfish	0	100	0	0.01120851538144052
NeuralMoveInstructionBot	stockfish	0	100	0	0.011451668571680784
NeuralMoveInstructionBot	stockfish	0	100	0	0.011541873682290316
NeuralMoveInstructionBot	stockfish	0	100	0	0.01117961062118411
NeuralMoveInstructionBot	stockfish	0	100	0	0.010841421317309141
NeuralMoveInstructionBot	stockfish	0	100	0	0.010514738969504833
NeuralMoveInstructionBot	stockfish	0	100	0	0.010305357476075491
NeuralMoveInstructionBot	stockfish	0	100	0	0.01017315685749054
NeuralMoveInstructionBot	stockfish	0	100	0	0.010557473016281923
NeuralMoveInstructionBot	stockfish	0	100	0	0.011588304536417127
NeuralMoveInstructionBot	stockfish	0	100	0	0.012758912984281778
NeuralMoveInstructionBot	stockfish	0	100	0	0.01293074619024992
NeuralMoveInstructionBot	stockfish	0	100	0	0.014269188977777958
NeuralMoveInstructionBot	stockfish	0	100	0	0.01266397163271904
NeuralMoveInstructionBot	stockfish	0	100	0	0.012147677829489112
NeuralMoveInstructionBot	stockfish	0	100	0	0.0118547473102808
NeuralMoveInstructionBot	stockfish	0	100	0	0.013939373816053072
NeuralMoveInstructionBot	stockfish	0	100	0	0.01350848904500405
NeuralMoveInstructionBot	stockfish	0	100	0	0.012726803931097189
NeuralMoveInstructionBot	stockfish	0	100	0	0.012511834967881441
NeuralMoveInstructionBot	stockfish	0	100	0	0.012673788703978062
NeuralMoveInstructionBot	stockfish	0	100	0	0.01287193720539411
NeuralMoveInstructionBot	stockfish	0	100	0	0.012120465515181422
NeuralMoveInstructionBot	stockfish	0	100	0	0.01136954384855926
NeuralMoveInstructionBot	stockfish	0	100	0	0.012522360775619745
NeuralMoveInstructionBot	stockfish	0	100	0	0.011905228020623326
NeuralMoveInstructionBot	stockfish	0	100	0	0.014506204752251506
NeuralMoveInstructionBot	stockfish	0	100	0	0.012522659885386625
NeuralMoveInstructionBot	stockfish	0	100	0	0.011794837502141794
NeuralMoveInstructionBot	stockfish	0	100	0	0.010463443584740162
NeuralMoveInstructionBot	stockfish	0	100	0	0.011612924126287302
NeuralMoveInstructionBot	stockfish	0	100	0	0.010057752719148993
NeuralMoveInstructionBot	stockfish	0	100	0	0.013410714144508043
NeuralMoveInstructionBot	stockfish	0	100	0	0.013344348097840944
NeuralMoveInstructionBot	stockfish	0	100	0	0.012311124553283056
NeuralMoveInstructionBot	stockfish	0	100	0	0.011315206997096539
NeuralMoveInstructionBot	stockfish	0	100	0	0.012089533731341362
NeuralMoveInstructionBot	stockfish	0	100	0	0.011483341455459595
NeuralMoveInstructionBot	stockfish	0	100	0	0.012795987849434217
NeuralMoveInstructionBot	randomBot	0	21	79	0.015628770738840104
NeuralMoveInstructionBot	randomBot	0	16	84	0.004372968710958958
NeuralMoveInstructionBot	randomBot	3	7	90	0.002754841543113192
NeuralMoveInstructionBot	randomBot	2	7	91	0.00348866602871567
NeuralMoveInstructionBot	randomBot	7	7	86	0.006741577293723822
NeuralMoveInstructionBot	randomBot	0	8	92	0.0031158182149132094
NeuralMoveInstructionBot	randomBot	2	7	91	0.008337646024301648
NeuralMoveInstructionBot	randomBot	3	9	88	0.005256602773442864
NeuralMoveInstructionBot	randomBot	2	16	82	0.0033356976346112788
NeuralMoveInstructionBot	randomBot	4	10	86	0.003949096736808618
